recipe_id,ingredient,quantity,unit,step,cuisine,nutrition,tags
4384,tablespoon zero point five three tablespoons one teaspoon eight zero point five one two centavo roentgen atomic mass unit steres,0,one,"['bake', 'mix']",Other,unknown,['None']
4385,pounds one zero point five zero point five zero point five teaspoons one two one one,0,two,['cook'],Other,unknown,['None']
4386,zero point two five zero point five one tablespoon two tablespoons one one teaspoon one teaspoon one,0,one,['blend'],Other,unknown,['None']
4387,point five ounces three teaspoons,0,four,"['stir', 'blend', 'serve']",Other,unknown,['None']
4388,pint one fifteen ounces seven,0,one,['mix'],Other,unknown,['None']
4389,pound zero point five pounds one one teaspoon two three point five one teaspoon one teaspoon,0,one,"['bake', 'mix', 'slice']",Other,unknown,['None']
4390,zero point five,0,one,[],Other,unknown,['None']
4391,peck grams two two three four stere year litre kibibytes two,0,one,"['boil', 'cook', 'serve']",Other,unknown,['None']
4392,one tablespoon one one one six tablespoons,0,three,"['bake', 'stir', 'serve']",Other,unknown,['None']
4393,one one one zero point seven five two one zero point seven five,0,two,['mix'],Other,unknown,['None']
4394,one one two one one one,0,one,['mix'],Other,unknown,['None']
4395,eight ounces six tablespoons two teaspoons eight tablespoons seven one one zero point five teaspoons zero point five,0,one,"['slice', 'blend']",Other,unknown,['None']
4396,tablespoons four tablespoons one tablespoon zero point two five tablespoons zero point two five tablespoons zero point five teaspoons one teaspoon,0,four,['mix'],Other,unknown,['None']
4397,two pounds one peck grams one six ounces one six ounces,0,one,"['grill', 'slice']",Other,unknown,['None']
4398,pound zero point seven five one eight ounces one nine ounces one tablespoon zero point five zero point two five teaspoons one six ounces eight ounces one ten ounces zero point five teaspoons,0,one,"['bake', 'stir']",Other,unknown,['None']
4399,pounds one quart three one teaspoon one one one,0,three,['cook'],Other,unknown,['None']
4400,one zero point seven five four one ten ounces seven,0,one,"['bake', 'mix']",Other,unknown,['None']
4401,zero point five zero point two five six tablespoons zero point five one one,0,two,"['bake', 'mix', 'cook']",Other,unknown,['None']
4402,zero point two five one one zero point two five one point five,0,three,"['bake', 'mix']",Other,unknown,['None']
4403,one teaspoon two teaspoons one teaspoon zero point five teaspoons zero point two five one,0,two,['mix'],Other,unknown,['None']
4404,eight ounces zero point two five zero point two five one zero point five,0,one,['bake'],Other,unknown,['None']
4405,one eight ounces two tablespoons zero point two five teaspoons zero point one two five teaspoons,0,one,"['stir', 'serve']",Other,unknown,['None']
4406,point five one two zero point five two two one point five zero point five one teaspoon,0,zero,"['bake', 'stir', 'slice']",Other,unknown,['None']
4407,quart three zero point two five zero point five zero point six six six six six six six six six six six six six six six six zero point three three three three three three three three three three three three three three three three one tablespoon,0,one,"['saute', 'bake']",Other,unknown,['None']
4408,zero point five two one point five zero point five four,0,two,[],Other,unknown,['None']
4409,six,0,four,"['chop', 'bake', 'slice', 'season']",Other,unknown,['None']
4410,peck grams three point five two percentages one one eight ounces two,0,two,['mix'],Other,unknown,['None']
4411,peck grams two zero point five two zero point five six one tablespoon zero point five,0,two,"['bake', 'stir']",Other,unknown,['None']
4412,point two five zero point three three three three three three three three three three three three three three three three zero point five zero point seven five three one twelve ounces two teaspoons one teaspoon zero point five one zero point two five,0,one,['bake'],Other,unknown,['None']
4413,twelve ounces one twelve ounces one ten ounces two ten ounces one tablespoon one tablespoon,0,one,"['bake', 'mix']",Other,unknown,['None']
4414,zero point three three three three three three three three three three three three three three three three two point six six six six six six six six six six six six six six six five one point five teaspoons two teaspoons one point five two tablespoons,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
4415,two teaspoons one one teaspoon one one one teaspoon one,0,two,"['bake', 'mix']",Other,unknown,['None']
4416,fifteen ounces four minutes of arc minute of arc three five five teaspoons one teaspoon four one quart one,0,one,"['bake', 'mix']",Other,unknown,['None']
4417,two teaspoons one two one teaspoon zero point two five teaspoons one one teaspoon,0,three,['mix'],Other,unknown,['None']
4418,one three ounces zero point five five zero point two five minutes of arc minute of arc,0,twenty,"['bake', 'serve']",Other,unknown,['None']
4419,two two four three tablespoons zero point five pounds zero point five pounds one teaspoon zero point five teaspoons zero point two five teaspoons,0,one,['stir'],Other,unknown,['None']
4420,two teaspoons one sixteen ounces one eight ounces one four one tablespoon one one peck grams one peck grams,0,two,"['bake', 'mix', 'serve']",Other,unknown,['None']
4421,one one three one two one teaspoon one point five one teaspoon zero point five teaspoons,0,one,"['bake', 'mix']",Other,unknown,['None']
4422,zero point five zero point five,0,three,"['fry', 'cook']",Other,unknown,['None']
4423,peck grams one one one one zero point five,0,two,['mix'],Other,unknown,['None']
4424,point five three tablespoons one second centavo year nucleotides zero point five teaspoons two zero point five minutes of arc minute of arc,0,zero,"['bake', 'boil', 'stir']",Other,unknown,['None']
4425,point five zero point two five zero point seven five zero point three three three three three three three three three three three three three three three three one teaspoon zero point two five teaspoons zero point five teaspoons one one one zero point two five,0,zero,"['bake', 'mix']",Other,unknown,['None']
4426,point five zero point five zero point five one zero point two five teaspoons one tablespoon one zero point five teaspoons zero point five teaspoons one teaspoon,0,one,['mix'],Other,unknown,['None']
4427,peck grams one point five one point five one one tablespoon one point five,0,three,['serve'],Other,unknown,['None']
4428,point three three three three three three three three three three three three three three three three zero point five two one point seven five one teaspoon zero point five teaspoons zero point five teaspoons one two zero point five,0,zero,"['bake', 'stir']",Other,unknown,['None']
4429,one one one one,0,one,['bake'],Other,unknown,['None']
4430,nine inches two one zero point five one tablespoon one teaspoon zero point two five one one six ounces,0,one,"['bake', 'mix', 'stir', 'blend', 'serve']",Other,unknown,['None']
4431,seventeen ounces two one point five two point two five one point five teaspoons zero point five teaspoons one teaspoon one point three three three three three three three three three three three three three three three three zero point five,0,one,['bake'],Other,unknown,['None']
4432,tablespoon six one one zero point two five,0,one,"['stir', 'cook']",Other,unknown,['None']
4433,zero point five zero point two five teaspoons one one zero point two five two tablespoons,0,one,"['mix', 'stir']",Other,unknown,['None']
4434,peck grams two one seven,0,two,['mix'],Other,unknown,['None']
4435,zero point five one eight ounces one one two three one nine ounces,0,one,"['bake', 'mix', 'stir', 'blend']",Other,unknown,['None']
4436,zero point five zero point two five teaspoons one teaspoon two two three tablespoons one,0,one,['bake'],Other,unknown,['None']
4437,one four tablespoons one two pounds,0,three,['mix'],Other,unknown,['None']
4438,six one point three five ounces eighteen twenty-four zero point five zero point five nine ounces,0,one,['serve'],Other,unknown,['None']
4439,six one four tablespoons one teaspoon three tablespoons one two three,0,four,"['saute', 'stir', 'cook', 'serve']",Other,unknown,['None']
4440,point five zero point five two one four four teaspoons one teaspoon two,0,one,"['bake', 'stir']",Other,unknown,['None']
4441,one one zero point seven five one zero point seven five one tablespoon one teaspoon one teaspoon,0,one,"['boil', 'stir', 'serve']",Other,unknown,['None']
4442,pound two tablespoons one point five one one three zero point two five one teaspoon three,0,one,"['boil', 'blend', 'cook']",Other,unknown,['None']
4443,point five two two tablespoons zero point two five teaspoons zero point five teaspoons zero point five two teaspoons,0,three,"['boil', 'stir', 'serve']",Other,unknown,['None']
4444,point five pounds one one one one teaspoon,0,zero,"['cook', 'serve']",Other,unknown,['None']
4445,point three three three three three three three three three three three three three three three three one hundred and ten zero point seven five ounces four ounces zero point five zero point five teaspoons one one point three three three three three three three three three three three three three three three three two pounds four ounces one point five tablespoons,0,one,"['bake', 'mix', 'serve']",Other,unknown,['None']
